FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;GPC_DOM;QRESIDUOS_DOM;QRESIDUOS_NO_DOM;QRESIDUOS_MUN;PERIODO
20230614;9313;240103;COSTA;TUMBES;TUMBES;LA CRUZ;10042;9485;557;0.46;1592.59;682.54;2275.13;2018
20230614;9314;240104;COSTA;TUMBES;TUMBES;PAMPAS DE HOSPITAL;7212;3853;3358;0.44;618.86;265.23;884.08;2018
20230614;9315;240105;COSTA;TUMBES;TUMBES;SAN JACINTO;8662;7133;1529;0.42;1093.5;468.64;1562.15;2018
20230614;9316;240106;COSTA;TUMBES;TUMBES;SAN JUAN DE LA VIRGEN;4652;4562;90;0.47;782.58;335.39;1117.97;2018
20230614;9317;240201;COSTA;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;12956;12439;517;0.34;1543.72;661.59;2205.31;2018
20230614;9318;240202;COSTA;TUMBES;CONTRALMIRANTE VILLAR;CASITAS;2558;401;2158;0.46;67.3;28.84;96.14;2018
20230614;9319;240203;COSTA;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL ;6929;5624;1305;0.36;732.83;314.07;1046.91;2018
20230614;9320;240301;COSTA;TUMBES;ZARUMILLA;ZARUMILLA;23839;23457;382;0.56;4794.54;2054.8;6849.34;2018
20230614;9321;240302;COSTA;TUMBES;ZARUMILLA;AGUAS VERDES;18355;18053;303;0.59;3887.68;1666.15;5553.82;2018
20230614;9322;240303;COSTA;TUMBES;ZARUMILLA;MATAPALO;3707;3086;621;0.46;518.15;222.07;740.22;2018
20230614;9323;240304;COSTA;TUMBES;ZARUMILLA;PAPAYAL;6643;4513;2130;0.41;675.32;289.42;964.75;2018
20230614;9324;250101;SELVA;UCAYALI;CORONEL PORTILLO;CALLERIA;165230;158298;6932;0.68;39289.57;16838.39;56127.96;2018
20230614;9325;250102;SELVA;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;18468;7623;10845;0.74;2059;882.43;2941.43;2018
20230614;9326;250103;SELVA;UCAYALI;CORONEL PORTILLO;IPARIA;11993;1461;10532;0.55;291.69;125.01;416.7;2018
20230614;9327;250104;SELVA;UCAYALI;CORONEL PORTILLO;MASISEA;11774;3454;8320;0.96;1210.28;518.69;1728.98;2018
20230614;9328;250105;SELVA;UCAYALI;CORONEL PORTILLO;YARINACOCHA;112612;107073;5539;0.55;21494.95;9212.12;30707.07;2018
20230614;9329;250106;SELVA;UCAYALI;CORONEL PORTILLO;NUEVA REQUENA;5589;2624;2965;0.61;584.27;250.4;834.67;2018
20230614;9330;250107;SELVA;UCAYALI;CORONEL PORTILLO;MANANTAY;100751;98500;2251;0.57;20492.93;8782.69;29275.62;2018
20230614;9331;250201;SELVA;UCAYALI;ATALAYA;RAIMONDI;38845;18311;20534;0.63;4210.7;1804.59;6015.29;2018
20230614;9332;250202;SELVA;UCAYALI;ATALAYA;SEPAHUA;7945;3715;4230;0.6;813.68;348.72;1162.4;2018
20230614;9333;250203;SELVA;UCAYALI;ATALAYA;TAHUANIA;10004;2660;7344;0.55;531.1;227.62;758.72;2018
20230614;9334;250204;SELVA;UCAYALI;ATALAYA;YURUA;2285;624;1661;0.55;124.66;53.42;178.08;2018
20230614;9335;250301;SELVA;UCAYALI;PADRE ABAD;PADRE ABAD;35795;27821;7974;0.6;6092.88;2611.23;8704.11;2018
20230614;9336;250302;SELVA;UCAYALI;PADRE ABAD;IRAZOLA  ;11271;7131;4140;0.44;1145.2;490.8;1636;2018
20230614;9337;250303;SELVA;UCAYALI;PADRE ABAD;CURIMANA;9518;4497;5021;0.55;897.82;384.78;1282.59;2018
20230614;9338;250304;SELVA;UCAYALI;PADRE ABAD;NESHUYA   ;9326;4681;4646;0.5;845.67;362.43;1208.09;2018
20230614;9339;250305;SELVA;UCAYALI;PADRE ABAD;ALEXANDER VON HUMBOLDT  ;6205;4655;1551;0.43;727.13;311.63;1038.76;2018
20230614;9340;250401;SELVA;UCAYALI;PURÚS;PURÚS;3299;1392;1907;0.55;277.91;119.11;397.02;2018
20230614;9341;10101;SELVA;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;37870;37125;745;0.51;6910.82;2961.78;9872.6;2019
20230614;9342;10102;SELVA;AMAZONAS;CHACHAPOYAS;ASUNCION;281;147;134;0.54;29.05;12.45;41.49;2019
20230614;9343;10103;SIERRA;AMAZONAS;CHACHAPOYAS;BALSAS;1202;336;866;0.44;53.68;23;76.68;2019
20230614;9344;10104;SIERRA;AMAZONAS;CHACHAPOYAS;CHETO;696;467;229;0.44;74.6;31.97;106.58;2019
20230614;9345;10105;SIERRA;AMAZONAS;CHACHAPOYAS;CHILIQUIN;604;178;426;0.44;28.44;12.19;40.62;2019
20230614;9346;10106;SIERRA;AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;1955;521;1434;0.44;83.23;35.67;118.9;2019
20230614;9347;10107;SELVA;AMAZONAS;CHACHAPOYAS;GRANADA;532;183;349;0.54;36.16;15.5;51.66;2019
20230614;9348;10108;SIERRA;AMAZONAS;CHACHAPOYAS;HUANCAS;1395;1338;57;0.48;236.34;101.29;337.63;2019
20230614;9349;10109;SELVA;AMAZONAS;CHACHAPOYAS;LA JALCA;4080;2312;1768;0.54;456.84;195.79;652.63;2019
20230614;9350;10110;SELVA;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;3845;2859;986;0.68;709.6;304.12;1013.72;2019
20230614;9351;10111;SIERRA;AMAZONAS;CHACHAPOYAS;LEVANTO;817;449;368;0.44;71.73;30.74;102.47;2019
20230614;9352;10112;SELVA;AMAZONAS;CHACHAPOYAS;MAGDALENA;913;731;182;0.54;144.44;61.9;206.34;2019
20230614;9353;10113;SELVA;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;1507;1036;471;0.48;179.85;77.08;256.93;2019
20230614;9354;10114;SIERRA;AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;2296;631;1665;0.44;100.8;43.2;144;2019
20230614;9355;10115;SELVA;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;503;461;42;0.45;75.01;32.15;107.16;2019
20230614;9356;10116;SELVA;AMAZONAS;CHACHAPOYAS;OLLEROS;429;141;288;0.54;27.86;11.94;39.8;2019
20230614;9357;10117;SELVA;AMAZONAS;CHACHAPOYAS;QUINJALCA;807;95;712;0.54;18.77;8.04;26.82;2019
20230614;9358;10118;SELVA;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;323;238;85;0.41;35.62;15.26;50.88;2019
20230614;9359;10119;SELVA;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;599;429;170;0.54;84.77;36.33;121.1;2019
20230614;9360;10120;SELVA;AMAZONAS;CHACHAPOYAS;SOLOCO;1279;217;1062;0.54;42.88;18.38;61.25;2019
20230614;9361;10121;SELVA;AMAZONAS;CHACHAPOYAS;SONCHE;274;106;168;0.54;20.94;8.98;29.92;2019
20230614;9362;10201;SELVA;AMAZONAS;BAGUA;BAGUA ;29540;26870;2670;0.43;4178.71;1790.87;5969.58;2019
20230614;9363;10202;SELVA;AMAZONAS;BAGUA;ARAMANGO;10300;2874;7426;0.8;839.21;359.66;1198.87;2019
20230614;9364;10203;SELVA;AMAZONAS;BAGUA;COPALLIN;4787;2370;2417;0.45;389.27;166.83;556.1;2019
20230614;9365;10204;SELVA;AMAZONAS;BAGUA;EL PARCO;1292;669;623;0.5;123.07;52.74;175.81;2019
20230614;9366;10205;SELVA;AMAZONAS;BAGUA;IMAZA;31300;5618;25682;0.53;1086.8;465.77;1552.57;2019
20230614;9367;10206;SELVA;AMAZONAS;BAGUA;LA PECA ;6631;4093;2538;0.37;552.76;236.9;789.66;2019
20230614;9368;10301;SELVA;AMAZONAS;BONGARA;JUMBILLA;1354;1112;242;0.72;292.23;125.24;417.48;2019
20230614;9369;10302;SELVA;AMAZONAS;BONGARA;CHISQUILLA;321;124;197;0.54;24.5;10.5;35;2019
20230614;9370;10303;SELVA;AMAZONAS;BONGARA;CHURUJA;301;291;10;0.4;42.45;18.19;60.64;2019
20230614;9371;10304;SELVA;AMAZONAS;BONGARA;COROSHA;819;80;739;0.54;15.81;6.77;22.58;2019
20230614;9372;10305;SELVA;AMAZONAS;BONGARA;CUISPES;694;384;310;0.54;75.88;32.52;108.39;2019
20230614;9373;10306;SELVA;AMAZONAS;BONGARA;FLORIDA;6409;3858;2551;0.47;661.84;283.65;945.49;2019
20230614;9374;10307;SELVA;AMAZONAS;BONGARA;JAZAN;7994;6721;1273;0.3;735.95;315.41;1051.36;2019
20230614;9375;10308;SELVA;AMAZONAS;BONGARA;RECTA;219;63;156;0.55;12.58;5.39;17.97;2019
20230614;9376;10309;SELVA;AMAZONAS;BONGARA;SAN CARLOS;535;386;149;0.54;76.27;32.69;108.96;2019
20230614;9377;10310;SELVA;AMAZONAS;BONGARA;SHIPASBAMBA;1656;865;791;0.54;170.92;73.25;244.17;2019
20230614;9378;10311;SELVA;AMAZONAS;BONGARA;VALERA;868;282;586;0.54;55.72;23.88;79.6;2019
20230614;9379;10312;SELVA;AMAZONAS;BONGARA;YAMBRASBAMBA;5802;2246;3556;0.54;443.8;190.2;633.99;2019
20230614;9380;10401;SELVA;AMAZONAS;CONDORCANQUI;NIEVA ;21071;4403;16668;0.56;904.08;387.46;1291.55;2019
20230614;9381;10402;SELVA;AMAZONAS;CONDORCANQUI;EL CENEPA ;12213;1142;11071;0.55;227.98;97.7;325.68;2019
20230614;9382;10403;SELVA;AMAZONAS;CONDORCANQUI;RIO SANTIAGO;17543;2380;15163;0.54;470.27;201.55;671.82;2019
20230614;9383;10501;SIERRA;AMAZONAS;LUYA;LAMUD;2381;2123;258;0.51;396.28;169.83;566.11;2019
20230614;9384;10502;SELVA;AMAZONAS;LUYA;CAMPORREDONDO;7422;4618;2804;0.54;912.49;391.07;1303.56;2019
20230614;9385;10503;SELVA;AMAZONAS;LUYA;COCABAMBA;2068;366;1702;0.54;72.32;30.99;103.31;2019
20230614;9386;10504;SIERRA;AMAZONAS;LUYA;COLCAMAR;1975;1268;707;0.44;202.56;86.81;289.38;2019
20230614;9387;10505;SELVA;AMAZONAS;LUYA;CONILA;1939;1102;837;0.54;217.75;93.32;311.07;2019
20230614;9388;10506;SIERRA;AMAZONAS;LUYA;INGUILPATA;502;342;160;0.44;54.64;23.42;78.05;2019
20230614;9389;10507;SELVA;AMAZONAS;LUYA;LONGUITA;892;216;676;0.54;42.68;18.29;60.97;2019
20230614;9390;10508;SIERRA;AMAZONAS;LUYA;LONYA CHICO;876;352;524;0.44;56.23;24.1;80.33;2019
20230614;9391;10509;SIERRA;AMAZONAS;LUYA;LUYA;4139;2418;1721;0.44;386.28;165.55;551.83;2019
20230614;9392;10510;SIERRA;AMAZONAS;LUYA;LUYA VIEJO;407;407;0;0.44;65.02;27.87;92.88;2019
20230614;9393;10511;SELVA;AMAZONAS;LUYA;MARIA;785;391;394;0.54;77.26;33.11;110.37;2019
20230614;9394;10512;SELVA;AMAZONAS;LUYA;OCALLI;3939;1637;2302;0.54;323.46;138.63;462.09;2019
20230614;9395;10513;SELVA;AMAZONAS;LUYA;OCUMAL;3734;542;3192;0.54;107.1;45.9;152.99;2019
20230614;9396;10514;SIERRA;AMAZONAS;LUYA;PISUQUIA;5125;400;4725;0.44;63.9;27.39;91.29;2019
20230614;9397;10515;SIERRA;AMAZONAS;LUYA;PROVIDENCIA;1399;269;1130;0.44;42.97;18.42;61.39;2019
20230614;9398;10516;SIERRA;AMAZONAS;LUYA;SAN CRISTOBAL;563;448;115;0.29;47.52;20.37;67.89;2019
20230614;9399;10517;SIERRA;AMAZONAS;LUYA;SAN FRANCISCO DEL YESO;739;381;358;0.44;60.87;26.09;86.95;2019
20230614;9400;10518;SIERRA;AMAZONAS;LUYA;SAN JERONIMO;645;212;433;0.42;32.53;13.94;46.47;2019
20230614;9401;10519;SELVA;AMAZONAS;LUYA;SAN JUAN DE LOPECANCHA;445;71;374;0.54;14.03;6.01;20.04;2019
20230614;9402;10520;SIERRA;AMAZONAS;LUYA;SANTA CATALINA;2114;441;1673;0.44;70.45;30.19;100.64;2019
20230614;9403;10521;SELVA;AMAZONAS;LUYA;SANTO TOMAS;3127;902;2225;0.54;178.23;76.38;254.61;2019
20230614;9404;10522;SIERRA;AMAZONAS;LUYA;TINGO;1367;787;580;0.44;125.72;53.88;179.61;2019
20230614;9405;10523;SIERRA;AMAZONAS;LUYA;TRITA;1449;898;551;0.42;137.78;59.05;196.83;2019
20230614;9406;10601;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;6399;5305;1094;0.46;890.71;381.73;1272.44;2019
20230614;9407;10602;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;CHIRIMOTO;2799;71;2728;0.54;14.03;6.01;20.04;2019
20230614;9408;10603;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;COCHAMAL;633;550;83;0.47;93.82;40.21;134.04;2019
20230614;9409;10604;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;HUAMBO;2722;794;1928;0.54;156.89;67.24;224.13;2019
20230614;9410;10605;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;LIMABAMBA;2465;447;2018;0.54;88.32;37.85;126.18;2019
20230614;9411;10606;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;LONGAR;1691;905;786;0.54;178.82;76.64;255.46;2019
20230614;9412;10607;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;MARISCAL BENAVIDES;1566;1054;512;0.54;208.26;89.26;297.52;2019
20230614;9413;10608;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;MILPUC;439;250;189;0.54;49.4;21.17;70.57;2019
20230614;9414;10609;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;9830;615;9215;0.55;122.77;52.62;175.39;2019
20230614;9415;10610;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;SANTA ROSA;534;159;375;0.54;31.42;13.46;44.88;2019
20230614;9416;10611;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;290;66;224;0.54;13.04;5.59;18.63;2019
20230614;9417;10612;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;VISTA ALEGRE;3754;415;3339;0.54;82;35.14;117.15;2019
20230614;9418;10701;SIERRA;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;57076;39646;17430;0.69;9953.3;4265.7;14219;2019
20230614;9419;10702;SELVA;AMAZONAS;UTCUBAMBA;CAJARURO ;24794;8262;16532;0.52;1568.13;672.05;2240.18;2019
20230614;9420;10703;SIERRA;AMAZONAS;UTCUBAMBA;CUMBA;8819;3243;5576;0.44;518.07;222.03;740.11;2019
20230614;9421;10704;SIERRA;AMAZONAS;UTCUBAMBA;EL MILAGRO;6471;3101;3370;0.44;495.39;212.31;707.7;2019
20230614;9422;10705;SIERRA;AMAZONAS;UTCUBAMBA;JAMALCA;7269;1370;5899;0.52;260.03;111.44;371.47;2019
20230614;9423;10706;SELVA;AMAZONAS;UTCUBAMBA;LONYA GRANDE;11182;4047;7135;0.51;753.35;322.86;1076.21;2019
20230614;9424;10707;SIERRA;AMAZONAS;UTCUBAMBA;YAMON;3242;585;2657;0.44;93.45;40.05;133.51;2019
20230614;9425;20101;SIERRA;ANCASH;HUARAZ;HUARAZ;67418;61229;6189;0.77;17208.41;7375.03;24583.44;2019
20230614;9426;20102;SIERRA;ANCASH;HUARAZ;COCHABAMBA;1723;450;1273;0.44;71.89;30.81;102.7;2019
20230614;9427;20103;SIERRA;ANCASH;HUARAZ;COLCABAMBA;293;125;168;0.44;19.97;8.56;28.53;2019
20230614;9428;20104;SIERRA;ANCASH;HUARAZ;HUANCHAY;1689;288;1401;0.44;46.01;19.72;65.73;2019
20230614;9429;20105;SIERRA;ANCASH;HUARAZ;INDEPENDENCIA;84931;70935;13996;0.63;16311.5;6990.64;23302.15;2019
20230614;9430;20106;SIERRA;ANCASH;HUARAZ;JANGAS;5138;2645;2493;0.32;308.94;132.4;441.34;2019
20230614;9431;20107;SIERRA;ANCASH;HUARAZ;LA LIBERTAD;1122;285;837;0.44;45.53;19.51;65.04;2019
20230614;9432;20108;SIERRA;ANCASH;HUARAZ;OLLEROS;2514;1244;1270;0.44;198.73;85.17;283.9;2019
20230614;9433;20109;SIERRA;ANCASH;HUARAZ;PAMPAS;1020;335;685;0.44;53.52;22.94;76.45;2019
20230614;9434;20110;SIERRA;ANCASH;HUARAZ;PARIACOTO;5163;1344;3819;0.42;206.21;88.37;294.58;2019
20230614;9435;20111;SIERRA;ANCASH;HUARAZ;PIRA;3518;1155;2363;0.44;184.51;79.08;263.59;2019
20230614;9436;20112;SIERRA;ANCASH;HUARAZ;TARICA;7337;2007;5330;0.25;183.14;78.49;261.63;2019
20230614;9437;20201;SIERRA;ANCASH;AIJA;AIJA;2175;1064;1111;0.38;147.19;63.08;210.27;2019
20230614;9438;20202;SIERRA;ANCASH;AIJA;CORIS;1683;393;1290;0.44;62.78;26.91;89.69;2019
20230614;9439;20203;SIERRA;ANCASH;AIJA;HUACLLAN;371;212;159;0.42;32.53;13.94;46.47;2019
20230614;9440;20204;SIERRA;ANCASH;AIJA;LA MERCED;1573;257;1316;0.44;41.06;17.6;58.65;2019
20230614;9441;20205;SIERRA;ANCASH;AIJA;SUCCHA;739;297;442;0.44;47.45;20.33;67.78;2019
20230614;9442;20301;SIERRA;ANCASH;ANTONIO RAYMONDI;LLAMELLIN;3446;1847;1599;0.35;235.95;101.12;337.08;2019
20230614;9443;20302;SIERRA;ANCASH;ANTONIO RAYMONDI;ACZO;1988;798;1190;0.44;127.48;54.64;182.12;2019
20230614;9444;20303;SIERRA;ANCASH;ANTONIO RAYMONDI;CHACCHO;1385;434;951;0.44;69.33;29.71;99.05;2019
20230614;9445;20304;SIERRA;ANCASH;ANTONIO RAYMONDI;CHINGAS;1956;884;1072;0.44;141.22;60.52;201.74;2019
20230614;9446;20305;SIERRA;ANCASH;ANTONIO RAYMONDI;MIRGAS;4212;1246;2966;0.44;199.05;85.31;284.36;2019
20230614;9447;20306;SIERRA;ANCASH;ANTONIO RAYMONDI;SAN JUAN DE RONTOY;1181;184;997;0.44;29.39;12.6;41.99;2019
20230614;9448;20401;SIERRA;ANCASH;ASUNCIÓN;CHACAS;4825;2008;2817;0.44;320.78;137.48;458.26;2019
20230614;9449;20402;SIERRA;ANCASH;ASUNCIÓN;ACOCHACA;2980;245;2735;0.44;39.14;16.77;55.91;2019
20230614;9450;20501;SIERRA;ANCASH;BOLOGNESI;CHIQUIAN;4095;3815;280;0.37;515.22;220.81;736.02;2019
20230614;9451;20502;SIERRA;ANCASH;BOLOGNESI;ABELARDO PARDO LEZAMETA;231;189;42;0.44;30.19;12.94;43.13;2019
20230614;9452;20503;SIERRA;ANCASH;BOLOGNESI;ANTONIO RAYMONDI;1034;345;689;0.44;55.11;23.62;78.73;2019
20230614;9453;20504;SIERRA;ANCASH;BOLOGNESI;AQUIA;2136;1103;1033;0.44;176.21;75.52;251.72;2019
20230614;9454;20505;SIERRA;ANCASH;BOLOGNESI;CAJACAY;1856;715;1141;0.44;114.22;48.95;163.17;2019
20230614;9455;20506;SIERRA;ANCASH;BOLOGNESI;CANIS;298;287;11;0.44;45.85;19.65;65.5;2019
20230614;9456;20507;COSTA;ANCASH;BOLOGNESI;COLQUIOC;2404;1683;721;0.5;307.15;131.63;438.78;2019
20230614;9457;20508;SIERRA;ANCASH;BOLOGNESI;HUALLANCA;6610;5514;1096;0.76;1529.58;655.54;2185.12;2019
20230614;9458;20509;SIERRA;ANCASH;BOLOGNESI;HUASTA;1408;1080;328;0.23;90.67;38.86;129.52;2019
20230614;9459;20510;SIERRA;ANCASH;BOLOGNESI;HUAYLLACAYAN;1361;353;1008;0.44;56.39;24.17;80.56;2019
20230614;9460;20511;SIERRA;ANCASH;BOLOGNESI;LA PRIMAVERA;458;344;114;0.34;42.69;18.3;60.99;2019
20230614;9461;20512;SIERRA;ANCASH;BOLOGNESI;MANGAS;520;384;136;0.37;51.86;22.23;74.08;2019
20230614;9462;20513;SIERRA;ANCASH;BOLOGNESI;PACLLON;915;811;104;0.44;129.56;55.53;185.08;2019
20230614;9463;20514;SIERRA;ANCASH;BOLOGNESI;SAN MIGUEL DE CORPANQUI;492;408;84;0.42;62.55;26.81;89.35;2019
20230614;9464;20515;SIERRA;ANCASH;BOLOGNESI;TICLLOS;656;568;88;0.44;90.74;38.89;129.63;2019
20230614;9465;20601;SIERRA;ANCASH;CARHUAZ;CARHUAZ;16428;10541;5887;0.36;1385.09;593.61;1978.7;2019
20230614;9466;20602;SIERRA;ANCASH;CARHUAZ;ACOPAMPA;2768;1030;1738;0.44;164.54;70.52;235.06;2019
20230614;9467;20603;SIERRA;ANCASH;CARHUAZ;AMASHCA;1529;739;790;0.44;118.06;50.6;168.65;2019
20230614;9468;20604;SIERRA;ANCASH;CARHUAZ;ANTA;2579;778;1801;0.3;85.19;36.51;121.7;2019
20230614;9469;20605;SIERRA;ANCASH;CARHUAZ;ATAQUERO;1607;295;1312;0.44;47.13;20.2;67.32;2019
20230614;9470;20606;SIERRA;ANCASH;CARHUAZ;MARCARA;10593;3979;6614;0.35;503.96;215.98;719.94;2019
20230614;9471;20607;SIERRA;ANCASH;CARHUAZ;PARIAHUANCA;1458;641;817;0.44;102.4;43.89;146.29;2019
20230614;9472;20608;SIERRA;ANCASH;CARHUAZ;SAN MIGUEL DE ACO;2505;395;2110;0.44;63.1;27.04;90.15;2019
20230614;9473;20609;SIERRA;ANCASH;CARHUAZ;SHILLA;2943;995;1948;0.42;152.66;65.43;218.09;2019
20230614;9474;20610;SIERRA;ANCASH;CARHUAZ;TINCO;3778;1634;2144;0.44;261.03;111.87;372.91;2019
20230614;9475;20611;SIERRA;ANCASH;CARHUAZ;YUNGAR;3278;742;2536;0.44;118.54;50.8;169.34;2019
20230614;9476;20701;SIERRA;ANCASH;CARLOS F. FITZCARRALD;SAN LUIS;11158;3756;7402;0.34;466.12;199.77;665.89;2019
20230614;9477;20702;SIERRA;ANCASH;CARLOS F. FITZCARRALD;SAN NICOLAS;3282;1085;2197;0.44;173.33;74.28;247.61;2019
20230614;9478;20703;SIERRA;ANCASH;CARLOS F. FITZCARRALD;YAUYA;4257;866;3391;0.44;138.34;59.29;197.64;2019
20230614;9479;20801;COSTA;ANCASH;CASMA;CASMA;39286;35891;3395;0.62;8122.13;3480.91;11603.05;2019
20230614;9480;20802;COSTA;ANCASH;CASMA;BUENA VISTA ALTA;5276;2758;2518;0.5;502.98;215.56;718.55;2019
20230614;9481;20803;COSTA;ANCASH;CASMA;COMANDANTE NOEL;2313;1667;646;0.5;304.01;130.29;434.31;2019
20230614;9482;20804;COSTA;ANCASH;CASMA;YAUTAN;9002;3353;5649;0.5;611.49;262.07;873.56;2019
20230614;9483;20901;SIERRA;ANCASH;CORONGO;CORONGO;1792;1337;455;0.44;213.59;91.54;305.13;2019
20230614;9484;20902;SIERRA;ANCASH;CORONGO;ACO;391;209;182;0.44;33.39;14.31;47.7;2019
20230614;9485;20903;SIERRA;ANCASH;CORONGO;BAMBAS;483;401;82;0.44;64.06;27.45;91.51;2019
20230614;9486;20904;SIERRA;ANCASH;CORONGO;CUSCA;2874;1105;1769;0.44;176.53;75.65;252.18;2019
20230614;9487;20905;SIERRA;ANCASH;CORONGO;LA PAMPA;1084;815;269;0.22;65.44;28.05;93.49;2019
20230614;9488;20906;SIERRA;ANCASH;CORONGO;YANAC;672;253;419;0.44;40.42;17.32;57.74;2019
20230614;9489;20907;SIERRA;ANCASH;CORONGO;YUPAN;741;694;47;0.44;110.87;47.51;158.38;2019
20230614;9490;21001;SIERRA;ANCASH;HUARI;HUARI;9806;6254;3552;0.3;684.81;293.49;978.3;2019
20230614;9491;21002;SIERRA;ANCASH;HUARI;ANRA;1443;295;1148;0.44;47.13;20.2;67.32;2019
20230614;9492;21003;SIERRA;ANCASH;HUARI;CAJAY;2690;665;2025;0.42;102.03;43.73;145.76;2019
20230614;9493;21004;SIERRA;ANCASH;HUARI;CHAVIN DE HUANTAR;8517;2369;6148;0.33;285.35;122.29;407.64;2019
20230614;9494;21005;SIERRA;ANCASH;HUARI;HUACACHI;1862;790;1072;0.44;126.2;54.09;180.29;2019
20230614;9495;21006;SIERRA;ANCASH;HUARI;HUACCHIS;1446;970;476;0.44;154.96;66.41;221.37;2019
20230614;9496;21007;SIERRA;ANCASH;HUARI;HUACHIS;3604;1610;1994;0.44;257.2;110.23;367.43;2019
20230614;9497;21008;SIERRA;ANCASH;HUARI;HUANTAR;2768;959;1809;0.42;147.14;63.06;210.2;2019
20230614;9498;21009;SIERRA;ANCASH;HUARI;MASIN;1401;796;605;0.44;127.16;54.5;181.66;2019
20230614;9499;21010;SIERRA;ANCASH;HUARI;PAUCAS;1601;1268;333;0.44;202.56;86.81;289.38;2019
20230614;9500;21011;SIERRA;ANCASH;HUARI;PONTO;2781;920;1861;0.44;146.97;62.99;209.96;2019
20230614;9501;21012;SIERRA;ANCASH;HUARI;RAHUAPAMPA;751;524;227;0.42;80.4;34.46;114.85;2019
20230614;9502;21013;SIERRA;ANCASH;HUARI;RAPAYAN;1483;682;801;0.44;108.95;46.69;155.64;2019
20230614;9503;21014;SIERRA;ANCASH;HUARI;SAN MARCOS;18998;4919;14079;0.33;592.49;253.93;846.42;2019
20230614;9504;21015;SIERRA;ANCASH;HUARI;SAN PEDRO DE CHANA;2695;1097;1598;0.54;216.22;92.67;308.88;2019
20230614;9505;21016;SIERRA;ANCASH;HUARI;UCO;1327;686;641;0.31;78.12;33.48;111.6;2019
20230614;9506;21101;COSTA;ANCASH;HUARMEY;HUARMEY;26644;23294;3350;0.87;7397.01;3170.15;10567.16;2019
20230614;9507;21102;COSTA;ANCASH;HUARMEY;COCHAPETI;820;238;582;0.5;43.4;18.6;62.01;2019
20230614;9508;21103;COSTA;ANCASH;HUARMEY;CULEBRAS;3382;1798;1584;0.5;327.91;140.53;468.44;2019
20230614;9509;21104;COSTA;ANCASH;HUARMEY;HUAYAN;971;385;586;0.5;70.21;30.09;100.3;2019
20230614;9510;21105;COSTA;ANCASH;HUARMEY;MALVAS;782;340;442;0.5;62.01;26.57;88.58;2019
20230614;9511;21201;SIERRA;ANCASH;HUAYLAS;CARAZ;26663;16042;10621;0.55;3220.43;1380.18;4600.62;2019
20230614;9512;21202;SIERRA;ANCASH;HUAYLAS;HUALLANCA;1096;553;543;0.44;88.34;37.86;126.2;2019
20230614;9513;21203;SIERRA;ANCASH;HUAYLAS;HUATA;1410;214;1196;0.44;34.19;14.65;48.84;2019
20230614;9514;21204;SIERRA;ANCASH;HUAYLAS;HUAYLAS;1712;392;1320;0.44;62.62;26.84;89.46;2019
20230614;9515;21205;SIERRA;ANCASH;HUAYLAS;MATO;1977;999;978;0.2;72.93;31.25;104.18;2019
20230614;9516;21206;SIERRA;ANCASH;HUAYLAS;PAMPAROMAS;8577;466;8111;0.44;74.44;31.9;106.35;2019
20230614;9517;21207;SIERRA;ANCASH;HUAYLAS;PUEBLO LIBRE;6980;509;6471;0.44;81.31;34.85;116.16;2019
20230614;9518;21208;SIERRA;ANCASH;HUAYLAS;SANTA CRUZ;4606;702;3904;0.31;79.43;34.04;113.47;2019
20230614;9519;21209;SIERRA;ANCASH;HUAYLAS;SANTO TORIBIO;1113;266;847;0.44;42.49;18.21;60.71;2019
20230614;9520;21210;SIERRA;ANCASH;HUAYLAS;YURACMARCA;2161;483;1678;0.44;77.16;33.07;110.23;2019
